right_hip_roll,right_hip_pitch,right_knee,left_hip_roll,left_hip_pitch,left_knee,torso,left_hip_yaw,right_hip_yaw,left_ankle,right_ankle,right_shoulder_pitch,right_shoulder_roll,right_shoulder_yaw,right_elbow,left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow
0.006841,-0.496431,1.004307,-0.007710,-0.496997,1.008184,0.000377,-0.000407,0.001534,-0.515088,-0.513272,0.395845,0.000165,0.000604,0.000305,0.395351,0.001099,-0.001882,0.001487
0.006786,-0.496459,1.004274,-0.007649,-0.497021,1.008119,0.000374,-0.000410,0.001519,-0.514967,-0.513166,0.395877,0.000164,0.000599,0.000306,0.395388,0.001090,-0.001863,0.001479
0.006729,-0.496484,1.004240,-0.007588,-0.497045,1.008054,0.000374,-0.000404,0.001510,-0.514847,-0.513060,0.395910,0.000161,0.000590,0.000300,0.395423,0.001082,-0.001852,0.001471
0.006678,-0.496516,1.004206,-0.007527,-0.497069,1.007989,0.000368,-0.000400,0.001498,-0.514727,-0.512954,0.395944,0.000160,0.000582,0.000301,0.395462,0.001074,-0.001822,0.001456
0.006623,-0.496541,1.004170,-0.007469,-0.497093,1.007924,0.000365,-0.000397,0.001486,-0.514604,-0.512847,0.395978,0.000159,0.000574,0.000292,0.395499,0.001064,-0.001807,0.001440
0.006572,-0.496572,1.004136,-0.007404,-0.497117,1.007861,0.000362,-0.000394,0.001473,-0.514483,-0.512740,0.396013,0.000157,0.000565,0.000285,0.395535,0.001055,-0.001792,0.001432
0.006518,-0.496604,1.004102,-0.007343,-0.497140,1.007794,0.000359,-0.000388,0.001461,-0.514362,-0.512634,0.396043,0.000156,0.000564,0.000287,0.395573,0.001046,-0.001770,0.001417
0.006460,-0.496632,1.004067,-0.007279,-0.497167,1.007729,0.000356,-0.000384,0.001446,-0.514241,-0.512530,0.396079,0.000156,0.000559,0.000284,0.395610,0.001038,-0.001756,0.001408
0.006403,-0.496660,1.004033,-0.007221,-0.497191,1.007666,0.000353,-0.000384,0.001437,-0.514121,-0.512423,0.396112,0.000153,0.000548,0.000286,0.395647,0.001029,-0.001741,0.001389
0.006349,-0.496689,1.004001,-0.007159,-0.497215,1.007599,0.000350,-0.000381,0.001422,-0.514000,-0.512318,0.396143,0.000153,0.000543,0.000280,0.395683,0.001020,-0.001719,0.001378
0.006295,-0.496720,1.003968,-0.007095,-0.497242,1.007536,0.000347,-0.000378,0.001410,-0.513881,-0.512213,0.396177,0.000151,0.000538,0.000274,0.395719,0.001011,-0.001704,0.001366
0.006243,-0.496751,1.003932,-0.007037,-0.497268,1.007471,0.000344,-0.000377,0.001397,-0.513761,-0.512106,0.396209,0.000151,0.000534,0.000271,0.395756,0.001003,-0.001690,0.001354
0.006189,-0.496779,1.003898,-0.006976,-0.497292,1.007406,0.000344,-0.000374,0.001385,-0.513640,-0.512001,0.396243,0.000149,0.000529,0.000269,0.395795,0.000993,-0.001671,0.001339
0.006135,-0.496808,1.003864,-0.006915,-0.497316,1.007341,0.000341,-0.000365,0.001373,-0.513523,-0.511896,0.396278,0.000148,0.000518,0.000267,0.395831,0.000984,-0.001657,0.001324
0.006077,-0.496839,1.003830,-0.006853,-0.497340,1.007276,0.000335,-0.000362,0.001361,-0.513402,-0.511790,0.396309,0.000147,0.000516,0.000261,0.395868,0.000975,-0.001642,0.001312
0.006026,-0.496870,1.003796,-0.006792,-0.497369,1.007211,0.000332,-0.000361,0.001349,-0.513282,-0.511685,0.396342,0.000144,0.000508,0.000262,0.395906,0.000964,-0.001621,0.001297
0.005972,-0.496898,1.003760,-0.006731,-0.497393,1.007145,0.000329,-0.000361,0.001334,-0.513163,-0.511579,0.396376,0.000144,0.000504,0.000260,0.395942,0.000957,-0.001599,0.001282
0.005915,-0.496932,1.003726,-0.006667,-0.497417,1.007080,0.000326,-0.000355,0.001325,-0.513042,-0.511474,0.396409,0.000142,0.000499,0.000257,0.395980,0.000947,-0.001588,0.001267
0.005863,-0.496960,1.003693,-0.006606,-0.497443,1.007015,0.000323,-0.000352,0.001310,-0.512920,-0.511369,0.396442,0.000139,0.000495,0.000258,0.396017,0.000939,-0.001574,0.001262
0.005806,-0.496991,1.003659,-0.006547,-0.497469,1.006950,0.000320,-0.000348,0.001297,-0.512800,-0.511264,0.396475,0.000140,0.000487,0.000256,0.396052,0.000930,-0.001556,0.001244
0.005752,-0.497022,1.003625,-0.006481,-0.497496,1.006883,0.000320,-0.000345,0.001288,-0.512681,-0.511158,0.396508,0.000138,0.000485,0.000250,0.396089,0.000921,-0.001541,0.001232
0.005700,-0.497055,1.003590,-0.006420,-0.497522,1.006817,0.000314,-0.000342,0.001273,-0.512561,-0.511053,0.396541,0.000136,0.000478,0.000245,0.396127,0.000912,-0.001520,0.001220
0.005643,-0.497086,1.003555,-0.006356,-0.497548,1.006752,0.000311,-0.000341,0.001264,-0.512440,-0.510948,0.396575,0.000134,0.000476,0.000242,0.396165,0.000904,-0.001509,0.001206
0.005592,-0.497119,1.003522,-0.006295,-0.497577,1.006685,0.000308,-0.000338,0.001249,-0.512323,-0.510843,0.396607,0.000135,0.000469,0.000243,0.396202,0.000895,-0.001495,0.001194
0.005540,-0.497152,1.003488,-0.006231,-0.497603,1.006620,0.000305,-0.000332,0.001237,-0.512202,-0.510738,0.396640,0.000133,0.000467,0.000238,0.396242,0.000885,-0.001477,0.001182
0.005483,-0.497183,1.003454,-0.006170,-0.497629,1.006554,0.000299,-0.000331,0.001225,-0.512081,-0.510632,0.396674,0.000131,0.000459,0.000232,0.396280,0.000877,-0.001462,0.001171
0.005429,-0.497213,1.003419,-0.006109,-0.497655,1.006490,0.000297,-0.000325,0.001213,-0.511964,-0.510527,0.396706,0.000130,0.000449,0.000230,0.396321,0.000869,-0.001445,0.001159
0.005375,-0.497244,1.003385,-0.006043,-0.497681,1.006424,0.000296,-0.000322,0.001203,-0.511843,-0.510422,0.396740,0.000128,0.000444,0.000231,0.396361,0.000859,-0.001427,0.001142
0.005320,-0.497274,1.003351,-0.005982,-0.497705,1.006359,0.000293,-0.000321,0.001188,-0.511723,-0.510317,0.396773,0.000128,0.000440,0.000228,0.396401,0.000850,-0.001413,0.001130
0.005266,-0.497304,1.003317,-0.005921,-0.497731,1.006294,0.000290,-0.000316,0.001176,-0.511604,-0.510213,0.396806,0.000126,0.000430,0.000226,0.396442,0.000842,-0.001396,0.001119
0.005212,-0.497332,1.003283,-0.005857,-0.497754,1.006227,0.000287,-0.000315,0.001167,-0.511484,-0.510108,0.396839,0.000125,0.000422,0.000224,0.396481,0.000834,-0.001378,0.001101
0.005157,-0.497360,1.003247,-0.005798,-0.497778,1.006163,0.000282,-0.000307,0.001154,-0.511364,-0.510002,0.396873,0.000123,0.000409,0.000221,0.396520,0.000825,-0.001367,0.001093
0.005103,-0.497388,1.003213,-0.005735,-0.497801,1.006096,0.000281,-0.000306,0.001140,-0.511244,-0.509895,0.396905,0.000122,0.000393,0.000216,0.396560,0.000816,-0.001347,0.001084
0.005049,-0.497418,1.003180,-0.005674,-0.497827,1.006031,0.000276,-0.000303,0.001130,-0.511125,-0.509792,0.396937,0.000122,0.000375,0.000217,0.396598,0.000806,-0.001335,0.001070
0.004994,-0.497446,1.003146,-0.005611,-0.497848,1.005965,0.000275,-0.000302,0.001118,-0.511005,-0.509685,0.396970,0.000120,0.000360,0.000214,0.396638,0.000797,-0.001315,0.001055
0.004938,-0.497473,1.003110,-0.005550,-0.497873,1.005900,0.000272,-0.000296,0.001106,-0.510885,-0.509579,0.397004,0.000119,0.000348,0.000209,0.396677,0.000790,-0.001301,0.001041
0.004886,-0.497501,1.003075,-0.005489,-0.497897,1.005834,0.000269,-0.000295,0.001094,-0.510765,-0.509475,0.397037,0.000117,0.000333,0.000210,0.396718,0.000779,-0.001287,0.001027
0.004832,-0.497529,1.003042,-0.005430,-0.497920,1.005769,0.000266,-0.000290,0.001079,-0.510646,-0.509368,0.397069,0.000117,0.000316,0.000207,0.396760,0.000771,-0.001270,0.001013
0.004780,-0.497559,1.003006,-0.005369,-0.497946,1.005704,0.000263,-0.000286,0.001067,-0.510525,-0.509263,0.397104,0.000114,0.000302,0.000202,0.396801,0.000764,-0.001256,0.001004
0.004721,-0.497587,1.002972,-0.005306,-0.497969,1.005639,0.000258,-0.000283,0.001055,-0.510405,-0.509157,0.397137,0.000113,0.000293,0.000197,0.396844,0.000755,-0.001239,0.000990
0.004669,-0.497617,1.002938,-0.005245,-0.497993,1.005573,0.000257,-0.000280,0.001043,-0.510286,-0.509050,0.397172,0.000111,0.000287,0.000198,0.396888,0.000745,-0.001219,0.000981
0.004614,-0.497646,1.002905,-0.005184,-0.498018,1.005510,0.000254,-0.000277,0.001031,-0.510165,-0.508944,0.397207,0.000111,0.000284,0.000195,0.396929,0.000738,-0.001202,0.000967
0.004560,-0.497674,1.002871,-0.005123,-0.498041,1.005445,0.000249,-0.000276,0.001019,-0.510045,-0.508839,0.397244,0.000110,0.000275,0.000193,0.396971,0.000728,-0.001191,0.000961
0.004506,-0.497702,1.002835,-0.005062,-0.498067,1.005380,0.000248,-0.000270,0.001006,-0.509923,-0.508732,0.397280,0.000109,0.000270,0.000191,0.397009,0.000718,-0.001177,0.000950
0.004449,-0.497732,1.002803,-0.004999,-0.498090,1.005315,0.000245,-0.000269,0.000994,-0.509802,-0.508625,0.397313,0.000107,0.000264,0.000188,0.397047,0.000711,-0.001160,0.000933
0.004397,-0.497757,1.002767,-0.004940,-0.498113,1.005250,0.000242,-0.000264,0.000982,-0.509683,-0.508521,0.397347,0.000105,0.000258,0.000184,0.397087,0.000702,-0.001146,0.000922
0.004341,-0.497787,1.002734,-0.004877,-0.498139,1.005186,0.000239,-0.000260,0.000970,-0.509561,-0.508415,0.397379,0.000103,0.000250,0.000181,0.397125,0.000693,-0.001132,0.000908
0.004287,-0.497815,1.002699,-0.004816,-0.498162,1.005121,0.000236,-0.000257,0.000958,-0.509441,-0.508309,0.397412,0.000103,0.000245,0.000179,0.397164,0.000685,-0.001113,0.000899
0.004234,-0.497842,1.002663,-0.004755,-0.498185,1.005056,0.000233,-0.000254,0.000946,-0.509321,-0.508203,0.397446,0.000102,0.000237,0.000177,0.397204,0.000675,-0.001099,0.000883
0.004180,-0.497870,1.002630,-0.004694,-0.498209,1.004992,0.000228,-0.000251,0.000934,-0.509200,-0.508097,0.397480,0.000101,0.000234,0.000175,0.397242,0.000668,-0.001085,0.000874
0.004124,-0.497898,1.002596,-0.004635,-0.498232,1.004926,0.000225,-0.000249,0.000920,-0.509081,-0.507991,0.397512,0.000100,0.000226,0.000172,0.397281,0.000659,-0.001068,0.000860
0.004071,-0.497927,1.002562,-0.004572,-0.498255,1.004861,0.000224,-0.000246,0.000909,-0.508961,-0.507885,0.397546,0.000098,0.000221,0.000170,0.397319,0.000649,-0.001054,0.000849
0.004015,-0.497955,1.002527,-0.004509,-0.498278,1.004797,0.000221,-0.000243,0.000895,-0.508840,-0.507780,0.397579,0.000097,0.000218,0.000168,0.397356,0.000641,-0.001040,0.000838
0.003963,-0.497983,1.002494,-0.004450,-0.498303,1.004732,0.000216,-0.000239,0.000883,-0.508721,-0.507674,0.397612,0.000095,0.000213,0.000166,0.397396,0.000633,-0.001024,0.000829
0.003907,-0.498008,1.002458,-0.004387,-0.498325,1.004667,0.000215,-0.000236,0.000871,-0.508599,-0.507568,0.397646,0.000094,0.000208,0.000161,0.397436,0.000625,-0.001010,0.000815
0.003854,-0.498038,1.002424,-0.004328,-0.498348,1.004602,0.000211,-0.000231,0.000859,-0.508479,-0.507461,0.397678,0.000093,0.000205,0.000161,0.397475,0.000615,-0.000996,0.000802
0.003802,-0.498065,1.002390,-0.004265,-0.498373,1.004537,0.000209,-0.000228,0.000847,-0.508359,-0.507353,0.397713,0.000092,0.000204,0.000159,0.397514,0.000607,-0.000980,0.000792
0.003744,-0.498095,1.002356,-0.004202,-0.498396,1.004472,0.000206,-0.000226,0.000835,-0.508236,-0.507247,0.397745,0.000090,0.000195,0.000154,0.397554,0.000598,-0.000966,0.000781
0.003693,-0.498124,1.002322,-0.004143,-0.498421,1.004408,0.000203,-0.000221,0.000821,-0.508116,-0.507141,0.397778,0.000088,0.000192,0.000150,0.397592,0.000589,-0.000950,0.000768
0.003637,-0.498152,1.002287,-0.004082,-0.498445,1.004343,0.000199,-0.000220,0.000811,-0.507995,-0.507037,0.397810,0.000088,0.000187,0.000152,0.397629,0.000581,-0.000934,0.000758
0.003583,-0.498179,1.002254,-0.004021,-0.498470,1.004278,0.000196,-0.000216,0.000797,-0.507875,-0.506931,0.397843,0.000086,0.000184,0.000146,0.397668,0.000571,-0.000918,0.000745
0.003528,-0.498207,1.002219,-0.003959,-0.498493,1.004213,0.000194,-0.000213,0.000785,-0.507755,-0.506824,0.397876,0.000084,0.000180,0.000147,0.397710,0.000563,-0.000904,0.000734
0.003474,-0.498235,1.002185,-0.003896,-0.498516,1.004148,0.000190,-0.000208,0.000773,-0.507635,-0.506719,0.397909,0.000084,0.000179,0.000143,0.397751,0.000554,-0.000890,0.000723
0.003420,-0.498264,1.002151,-0.003837,-0.498541,1.004084,0.000188,-0.000205,0.000761,-0.507515,-0.506614,0.397942,0.000082,0.000174,0.000141,0.397794,0.000546,-0.000874,0.000711
0.003366,-0.498291,1.002117,-0.003773,-0.498562,1.004019,0.000185,-0.000203,0.000749,-0.507395,-0.506509,0.397975,0.000080,0.000173,0.000139,0.397837,0.000537,-0.000860,0.000700
0.003311,-0.498320,1.002083,-0.003714,-0.498587,1.003954,0.000182,-0.000200,0.000736,-0.507276,-0.506403,0.398007,0.000080,0.000169,0.000135,0.397878,0.000528,-0.000844,0.000689
0.003257,-0.498348,1.002050,-0.003653,-0.498610,1.003888,0.000179,-0.000195,0.000724,-0.507156,-0.506297,0.398040,0.000078,0.000168,0.000132,0.397919,0.000519,-0.000832,0.000677
0.003203,-0.498376,1.002015,-0.003592,-0.498633,1.003824,0.000176,-0.000194,0.000712,-0.507036,-0.506192,0.398073,0.000077,0.000161,0.000130,0.397960,0.000511,-0.000817,0.000666
0.003148,-0.498403,1.001980,-0.003529,-0.498657,1.003759,0.000173,-0.000190,0.000700,-0.506916,-0.506086,0.398107,0.000076,0.000160,0.000128,0.397997,0.000503,-0.000803,0.000655
0.003093,-0.498432,1.001946,-0.003469,-0.498681,1.003694,0.000170,-0.000186,0.000687,-0.506796,-0.505981,0.398139,0.000074,0.000159,0.000128,0.398033,0.000494,-0.000787,0.000643
0.003040,-0.498458,1.001913,-0.003408,-0.498706,1.003629,0.000167,-0.000184,0.000675,-0.506675,-0.505875,0.398172,0.000073,0.000155,0.000125,0.398069,0.000485,-0.000772,0.000630
0.002986,-0.498487,1.001878,-0.003347,-0.498729,1.003564,0.000164,-0.000182,0.000663,-0.506555,-0.505769,0.398205,0.000071,0.000149,0.000120,0.398104,0.000476,-0.000758,0.000619
0.002931,-0.498516,1.001844,-0.003286,-0.498753,1.003499,0.000163,-0.000177,0.000651,-0.506432,-0.505662,0.398238,0.000070,0.000148,0.000122,0.398139,0.000468,-0.000743,0.000606
0.002877,-0.498545,1.001810,-0.003225,-0.498778,1.003434,0.000158,-0.000175,0.000637,-0.506312,-0.505557,0.398271,0.000069,0.000145,0.000119,0.398174,0.000459,-0.000729,0.000595
0.002823,-0.498575,1.001775,-0.003163,-0.498802,1.003369,0.000156,-0.000171,0.000626,-0.506192,-0.505452,0.398304,0.000068,0.000144,0.000116,0.398209,0.000450,-0.000713,0.000584
0.002768,-0.498604,1.001740,-0.003103,-0.498827,1.003305,0.000153,-0.000166,0.000613,-0.506072,-0.505345,0.398337,0.000066,0.000139,0.000114,0.398243,0.000441,-0.000701,0.000574
0.002713,-0.498635,1.001707,-0.003041,-0.498852,1.003240,0.000150,-0.000164,0.000601,-0.505952,-0.505239,0.398369,0.000065,0.000137,0.000110,0.398278,0.000432,-0.000686,0.000561
0.002660,-0.498663,1.001674,-0.002980,-0.498876,1.003174,0.000145,-0.000161,0.000589,-0.505832,-0.505134,0.398403,0.000063,0.000132,0.000108,0.398313,0.000424,-0.000672,0.000552
0.002605,-0.498693,1.001639,-0.002920,-0.498902,1.003109,0.000142,-0.000157,0.000577,-0.505712,-0.505029,0.398435,0.000063,0.000130,0.000107,0.398348,0.000415,-0.000657,0.000539
0.002550,-0.498723,1.001605,-0.002859,-0.498928,1.003045,0.000139,-0.000154,0.000566,-0.505592,-0.504924,0.398468,0.000061,0.000128,0.000104,0.398382,0.000407,-0.000642,0.000528
0.002497,-0.498752,1.001571,-0.002797,-0.498953,1.002980,0.000136,-0.000150,0.000553,-0.505473,-0.504818,0.398501,0.000060,0.000124,0.000102,0.398416,0.000398,-0.000628,0.000515
0.002441,-0.498782,1.001536,-0.002736,-0.498978,1.002915,0.000135,-0.000148,0.000541,-0.505353,-0.504713,0.398533,0.000058,0.000122,0.000099,0.398451,0.000389,-0.000615,0.000505
0.002388,-0.498812,1.001502,-0.002674,-0.499003,1.002850,0.000132,-0.000144,0.000529,-0.505233,-0.504608,0.398567,0.000058,0.000119,0.000097,0.398486,0.000380,-0.000598,0.000491
0.002334,-0.498841,1.001468,-0.002613,-0.499028,1.002786,0.000129,-0.000141,0.000517,-0.505113,-0.504501,0.398599,0.000056,0.000118,0.000096,0.398521,0.000372,-0.000585,0.000483
0.002279,-0.498871,1.001435,-0.002552,-0.499053,1.002721,0.000126,-0.000139,0.000506,-0.504993,-0.504397,0.398632,0.000055,0.000114,0.000093,0.398556,0.000363,-0.000571,0.000472
0.002225,-0.498900,1.001400,-0.002492,-0.499079,1.002655,0.000123,-0.000134,0.000494,-0.504873,-0.504292,0.398665,0.000053,0.000112,0.000091,0.398590,0.000355,-0.000558,0.000458
0.002171,-0.498928,1.001366,-0.002430,-0.499103,1.002590,0.000119,-0.000131,0.000481,-0.504752,-0.504186,0.398697,0.000052,0.000108,0.000088,0.398625,0.000346,-0.000543,0.000449
0.002117,-0.498957,1.001331,-0.002367,-0.499128,1.002524,0.000117,-0.000128,0.000469,-0.504632,-0.504081,0.398730,0.000050,0.000105,0.000086,0.398659,0.000337,-0.000528,0.000438
0.002063,-0.498986,1.001297,-0.002307,-0.499152,1.002460,0.000114,-0.000125,0.000457,-0.504512,-0.503974,0.398762,0.000050,0.000103,0.000083,0.398695,0.000328,-0.000514,0.000427
0.002007,-0.499014,1.001263,-0.002246,-0.499175,1.002394,0.000110,-0.000121,0.000445,-0.504392,-0.503867,0.398795,0.000048,0.000101,0.000081,0.398730,0.000320,-0.000501,0.000413
0.001954,-0.499043,1.001230,-0.002185,-0.499199,1.002330,0.000107,-0.000118,0.000433,-0.504272,-0.503761,0.398828,0.000047,0.000097,0.000079,0.398766,0.000311,-0.000486,0.000403
0.001899,-0.499070,1.001194,-0.002123,-0.499223,1.002264,0.000105,-0.000115,0.000421,-0.504153,-0.503656,0.398861,0.000045,0.000095,0.000077,0.398801,0.000303,-0.000473,0.000392
0.001845,-0.499099,1.001161,-0.002063,-0.499247,1.002200,0.000101,-0.000112,0.000409,-0.504033,-0.503551,0.398893,0.000045,0.000091,0.000074,0.398836,0.000294,-0.000459,0.000381
0.001791,-0.499126,1.001127,-0.002003,-0.499271,1.002134,0.000099,-0.000107,0.000397,-0.503914,-0.503446,0.398925,0.000043,0.000089,0.000072,0.398871,0.000286,-0.000445,0.000369
0.001738,-0.499154,1.001092,-0.001940,-0.499294,1.002070,0.000095,-0.000106,0.000385,-0.503795,-0.503342,0.398959,0.000042,0.000085,0.000070,0.398906,0.000277,-0.000430,0.000357
0.001682,-0.499182,1.001058,-0.001881,-0.499317,1.002005,0.000092,-0.000102,0.000373,-0.503676,-0.503236,0.398991,0.000041,0.000084,0.000067,0.398940,0.000268,-0.000418,0.000346
0.001627,-0.499209,1.001024,-0.001819,-0.499341,1.001940,0.000090,-0.000098,0.000361,-0.503556,-0.503131,0.399025,0.000039,0.000080,0.000065,0.398976,0.000259,-0.000402,0.000334
0.001574,-0.499236,1.000990,-0.001758,-0.499364,1.001876,0.000086,-0.000095,0.000349,-0.503437,-0.503027,0.399059,0.000038,0.000077,0.000063,0.399010,0.000251,-0.000389,0.000323
0.001520,-0.499263,1.000955,-0.001697,-0.499387,1.001811,0.000084,-0.000092,0.000337,-0.503318,-0.502921,0.399093,0.000036,0.000075,0.000061,0.399045,0.000242,-0.000375,0.000313
0.001466,-0.499290,1.000921,-0.001636,-0.499409,1.001746,0.000081,-0.000088,0.000325,-0.503199,-0.502816,0.399126,0.000035,0.000072,0.000060,0.399080,0.000233,-0.000361,0.000301
0.001410,-0.499317,1.000887,-0.001576,-0.499431,1.001681,0.000078,-0.000086,0.000312,-0.503080,-0.502711,0.399159,0.000034,0.000070,0.000057,0.399114,0.000225,-0.000347,0.000288
0.001356,-0.499343,1.000853,-0.001515,-0.499453,1.001617,0.000075,-0.000082,0.000300,-0.502961,-0.502607,0.399192,0.000032,0.000068,0.000054,0.399150,0.000216,-0.000334,0.000278
0.001302,-0.499370,1.000819,-0.001454,-0.499476,1.001552,0.000071,-0.000079,0.000288,-0.502842,-0.502502,0.399225,0.000031,0.000064,0.000052,0.399185,0.000208,-0.000318,0.000267
0.001248,-0.499396,1.000785,-0.001394,-0.499498,1.001487,0.000068,-0.000075,0.000276,-0.502722,-0.502398,0.399258,0.000030,0.000061,0.000050,0.399219,0.000199,-0.000306,0.000256
0.001194,-0.499423,1.000751,-0.001333,-0.499520,1.001422,0.000065,-0.000072,0.000264,-0.502603,-0.502293,0.399291,0.000029,0.000059,0.000048,0.399254,0.000190,-0.000292,0.000245
0.001139,-0.499450,1.000716,-0.001272,-0.499542,1.001358,0.000063,-0.000069,0.000252,-0.502484,-0.502188,0.399324,0.000027,0.000055,0.000046,0.399289,0.000182,-0.000279,0.000233
0.001085,-0.499477,1.000682,-0.001211,-0.499565,1.001293,0.000059,-0.000066,0.000240,-0.502365,-0.502083,0.399357,0.000026,0.000053,0.000044,0.399324,0.000173,-0.000265,0.000221
0.001031,-0.499503,1.000648,-0.001151,-0.499587,1.001228,0.000057,-0.000062,0.000228,-0.502246,-0.501978,0.399390,0.000025,0.000050,0.000041,0.399359,0.000164,-0.000252,0.000211
0.000976,-0.499529,1.000614,-0.001090,-0.499609,1.001163,0.000054,-0.000059,0.000216,-0.502127,-0.501873,0.399423,0.000023,0.000048,0.000039,0.399394,0.000156,-0.000239,0.000199
0.000922,-0.499557,1.000580,-0.001030,-0.499631,1.001099,0.000050,-0.000056,0.000204,-0.502008,-0.501769,0.399455,0.000022,0.000045,0.000037,0.399429,0.000147,-0.000225,0.000188
0.000868,-0.499583,1.000546,-0.000969,-0.499653,1.001034,0.000048,-0.000052,0.000192,-0.501890,-0.501664,0.399488,0.000021,0.000042,0.000035,0.399464,0.000138,-0.000211,0.000177
0.000814,-0.499609,1.000512,-0.000908,-0.499675,1.000969,0.000045,-0.000049,0.000180,-0.501771,-0.501560,0.399520,0.000020,0.000040,0.000033,0.399498,0.000130,-0.000198,0.000166
0.000759,-0.499636,1.000477,-0.000847,-0.499697,1.000904,0.000042,-0.000046,0.000168,-0.501653,-0.501455,0.399553,0.000018,0.000037,0.000030,0.399532,0.000121,-0.000185,0.000155
0.000705,-0.499662,1.000443,-0.000787,-0.499719,1.000840,0.000039,-0.000043,0.000156,-0.501534,-0.501351,0.399585,0.000017,0.000034,0.000028,0.399566,0.000112,-0.000171,0.000143
0.000651,-0.499688,1.000409,-0.000726,-0.499741,1.000775,0.000036,-0.000039,0.000144,-0.501416,-0.501247,0.399617,0.000016,0.000031,0.000026,0.399599,0.000104,-0.000158,0.000132
0.000596,-0.499714,1.000375,-0.000665,-0.499763,1.000710,0.000033,-0.000036,0.000132,-0.501297,-0.501143,0.399650,0.000014,0.000029,0.000024,0.399633,0.000095,-0.000145,0.000121
0.000542,-0.499740,1.000341,-0.000605,-0.499784,1.000646,0.000030,-0.000033,0.000120,-0.501179,-0.501038,0.399682,0.000013,0.000026,0.000021,0.399667,0.000086,-0.000131,0.000110
0.000488,-0.499767,1.000307,-0.000544,-0.499806,1.000581,0.000027,-0.000030,0.000108,-0.501061,-0.500934,0.399714,0.000012,0.000024,0.000019,0.399700,0.000078,-0.000118,0.000099
0.000434,-0.499793,1.000273,-0.000483,-0.499828,1.000516,0.000024,-0.000026,0.000096,-0.500942,-0.500830,0.399746,0.000010,0.000021,0.000017,0.399734,0.000069,-0.000105,0.000088
0.000380,-0.499819,1.000238,-0.000423,-0.499850,1.000452,0.000021,-0.000023,0.000084,-0.500824,-0.500726,0.399778,0.000009,0.000018,0.000015,0.399767,0.000060,-0.000091,0.000077
0.000325,-0.499845,1.000204,-0.000362,-0.499871,1.000387,0.000018,-0.000020,0.000072,-0.500706,-0.500622,0.399810,0.000008,0.000016,0.000013,0.399801,0.000052,-0.000078,0.000066
0.000271,-0.499871,1.000170,-0.000302,-0.499893,1.000322,0.000015,-0.000016,0.000060,-0.500587,-0.500518,0.399841,0.000007,0.000013,0.000011,0.399834,0.000043,-0.000065,0.000055
0.000216,-0.499897,1.000136,-0.000241,-0.499914,1.000258,0.000012,-0.000013,0.000048,-0.500470,-0.500414,0.399873,0.000005,0.000010,0.000009,0.399868,0.000035,-0.000052,0.000044
0.000162,-0.499923,1.000102,-0.000181,-0.499936,1.000193,0.000009,-0.000010,0.000036,-0.500352,-0.500310,0.399905,0.000004,0.000008,0.000006,0.399901,0.000026,-0.000039,0.000033
0.000108,-0.499949,1.000068,-0.000120,-0.499957,1.000128,0.000006,-0.000007,0.000024,-0.500234,-0.500206,0.399937,0.000003,0.000005,0.000004,0.399934,0.000017,-0.000026,0.000022
0.000054,-0.499974,1.000034,-0.000060,-0.499979,1.000064,0.000003,-0.000003,0.000012,-0.500116,-0.500102,0.399969,0.000001,0.000003,0.000002,0.399967,0.000009,-0.000013,0.000011
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.399948,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.396021,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.392093,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.388166,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.384239,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.380312,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.376385,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.372458,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.368531,0.000000,0.000000,0.000000
0.000000,-0.500000,1.000000,0.000000,-0.500000,1.000000,0.000000,0.000000,0.000000,-0.500000,-0.500000,0.400000,0.000000,0.000000,0.000000,0.364604,0.000000,0.000000,0.000000
